id	alter	zivilstand	geschlecht	pihh	kaufkraft	einkauf
804	52	Single	Mann	1	mittel	5729
806	55	Verheiratet	Mann	3	hoch	8554
808	61	Verheiratet	Mann	4	sehr hoch	19995
810	85	Verheiratet	Mann	2	hoch	13784
811	48	Single	Mann	1	mittel	4603
812	78	Verheiratet	Mann	2	hoch	13284
816	82	Verheiratet	Mann	2	hoch	15956
817	36	Konkubinat	Mann	3	tief	1799
819	68	Verheiratet	Mann	3	sehr hoch	20194
820	45	Konkubinat	Mann	2	hoch	16049
821	76	Verheiratet	Mann	8	hoch	11193
822	63	Konkubinat	Mann	2	hoch	20399
823	56	Verheiratet	Mann	2	sehr hoch	16964
824	53	Konkubinat	Mann	2	sehr hoch	20681
825	63	Single	Frau	1	hoch	9102
827	47	Single	Frau	1	mittel	8179
828	66	Konkubinat	Mann	2	hoch	12651
829	45	Single	Mann	1	mittel	3478
830	43	Single	Frau	1	mittel	2818
831	35	Single	Frau	1	mittel	3502
832	81	Verheiratet	Mann	2	hoch	11587
834	85	Verheiratet	Mann	2	hoch	9333
835	54	Single	Mann	1	mittel	4423
836	68	Single	Mann	1	hoch	13801
837	82	Konkubinat	Mann	2	sehr hoch	29779
838	60	Single	Mann	1	sehr hoch	24195
842	43	Single	Frau	1	mittel	2711
843	61	Single	Frau	1	mittel	5978
845	88	Verheiratet	Mann	3	sehr hoch	26100
846	51	Verheiratet	Mann	2	mittel	4870
850	47	Konkubinat	Mann	3	hoch	12313
851	51	Single	Frau	1	mittel	4837
852	90	Verheiratet	Frau	3	sehr hoch	16228
853	67	Verheiratet	Mann	2	sehr hoch	23844
854	47	Verheiratet	Mann	7	tief	1210
855	44	Verheiratet	Mann	7	tief	2205
860	66	Konkubinat	Frau	3	hoch	13161
861	79	Konkubinat	Frau	2	mittel	5298
862	55	Single	Frau	1	tief	1385
864	61	Konkubinat	Mann	3	mittel	4479
865	53	Konkubinat	Mann	3	hoch	13141
866	35	Single	Mann	1	tief	858
868	36	Konkubinat	Frau	2	hoch	12330
869	77	Single	Mann	1	sehr hoch	27972
870	63	Verheiratet	Mann	4	sehr hoch	28070
871	58	Single	Frau	1	hoch	13098
872	86	Verheiratet	Mann	3	sehr hoch	33695
873	75	Konkubinat	Frau	2	mittel	5323
874	40	Konkubinat	Mann	3	hoch	8048
875	65	Verheiratet	Mann	8	sehr hoch	22436
878	69	Konkubinat	Mann	2	sehr hoch	24494
879	69	Verheiratet	Frau	4	sehr hoch	23471
880	59	Konkubinat	Mann	3	hoch	13903
881	69	Konkubinat	Mann	4	hoch	20620
882	52	Konkubinat	Mann	3	hoch	10795
884	68	Konkubinat	Frau	2	sehr hoch	27082
886	67	Verheiratet	Mann	2	mittel	6045
887	77	Single	Mann	1	hoch	12694
888	64	Konkubinat	Mann	3	sehr hoch	11151
889	56	Verheiratet	Mann	3	mittel	4978
890	37	Verheiratet	Mann	4	tief	3596
891	66	Verheiratet	Mann	4	sehr hoch	13022
892	69	Verheiratet	Mann	4	sehr hoch	18692
893	70	Single	Frau	1	mittel	6194
894	48	Verheiratet	Mann	8	mittel	3383
895	60	Konkubinat	Mann	2	hoch	8115
896	57	Verheiratet	Mann	2	hoch	6558
897	66	Single	Mann	1	sehr hoch	21514
898	86	Verheiratet	Mann	3	sehr hoch	22110
899	31	Verheiratet	Frau	4	mittel	7756
900	71	Verheiratet	Mann	3	sehr hoch	9386
901	61	Single	Mann	1	hoch	12102
902	61	Single	Frau	1	hoch	11868
904	59	Verheiratet	Mann	3	sehr hoch	17343
905	90	Single	Mann	1	sehr hoch	27647
906	67	Verheiratet	Mann	2	hoch	10250
907	60	Single	Mann	1	sehr hoch	35874
908	56	Konkubinat	Mann	2	hoch	15827
910	65	Konkubinat	Mann	3	sehr hoch	19073
911	56	Single	Frau	1	mittel	4875
914	65	Verheiratet	Mann	3	sehr hoch	24482
915	58	Verheiratet	Mann	2	sehr hoch	23965
918	48	Verheiratet	Mann	6	mittel	5737
919	61	Single	Mann	1	hoch	11156
921	76	Verheiratet	Frau	2	sehr hoch	18826
922	69	Single	Mann	1	hoch	11148
923	66	Konkubinat	Frau	1	mittel	5536
924	73	Verheiratet	Mann	2	sehr hoch	18989
926	66	Verheiratet	Mann	2	sehr hoch	19321
927	62	Verheiratet	Mann	2	sehr hoch	16818
928	86	Verheiratet	Mann	2	hoch	12586
931	43	Verheiratet	Mann	3	hoch	12153
932	78	Verheiratet	Mann	2	sehr hoch	23823
933	45	Konkubinat	Mann	1	mittel	4950
935	62	Verheiratet	Mann	3	mittel	4269
936	65	Konkubinat	Mann	2	hoch	6249
937	63	Verheiratet	Mann	3	hoch	10743
939	40	Konkubinat	Frau	2	tief	2934
941	40	Verheiratet	Mann	2	hoch	8933
942	43	Single	Frau	1	tief	1993
943	43	Konkubinat	Mann	3	mittel	5165
944	42	Konkubinat	Mann	2	hoch	8056
945	66	Single	Frau	1	tief	3058
947	61	Verheiratet	Mann	4	sehr hoch	23217
948	69	Single	Frau	1	hoch	16051
949	36	Verheiratet	Mann	4	tief	1911
950	49	Single	Frau	1	tief	3527
951	44	Konkubinat	Frau	2	tief	2247
952	40	Verheiratet	Frau	4	mittel	5516
954	56	Konkubinat	Mann	3	sehr hoch	22667
955	77	Verheiratet	Mann	2	hoch	15607
956	56	Single	Frau	1	mittel	6070
957	55	Single	Mann	1	hoch	20291
958	43	Single	Mann	1	mittel	7341
959	46	Single	Frau	1	mittel	5626
960	57	Konkubinat	Mann	2	mittel	3589
961	45	Konkubinat	Mann	1	sehr hoch	16263
962	55	Single	Mann	1	hoch	10576
965	67	Verheiratet	Mann	2	sehr hoch	20650
966	51	Single	Frau	1	mittel	4791
967	68	Verheiratet	Mann	4	sehr hoch	30205
968	39	Single	Frau	1	tief	1126
969	88	Verheiratet	Mann	3	mittel	5011
970	39	Single	Mann	1	mittel	6073
971	54	Single	Mann	1	hoch	10102
972	66	Single	Mann	1	tief	1321
973	68	Single	Frau	1	hoch	7008
975	67	Verheiratet	Mann	3	sehr hoch	21297
976	75	Single	Mann	1	sehr hoch	17816
978	61	Verheiratet	Mann	2	sehr hoch	14697
979	54	Verheiratet	Mann	6	mittel	5393
981	60	Konkubinat	Frau	4	hoch	15541
982	35	Konkubinat	Mann	2	hoch	9856
984	90	Konkubinat	Mann	2	sehr hoch	26225
985	63	Verheiratet	Mann	4	sehr hoch	20480
986	62	Verheiratet	Mann	2	hoch	14070
987	57	Single	Mann	1	sehr hoch	25020
988	68	Verheiratet	Mann	3	mittel	2902
989	43	Verheiratet	Mann	4	tief	2041
991	87	Single	Frau	1	hoch	13575
992	53	Konkubinat	Mann	3	hoch	20428
994	43	Single	Frau	1	mittel	6368
996	66	Verheiratet	Mann	2	hoch	17112
997	49	Verheiratet	Mann	4	mittel	5423
998	67	Verheiratet	Mann	3	sehr hoch	19159
999	76	Verheiratet	Mann	2	hoch	9371
1000	57	Konkubinat	Mann	6	hoch	10787
1001	58	Single	Mann	1	hoch	15663
1002	63	Single	Mann	1	sehr hoch	16426
1003	31	Single	Mann	1	tief	1962
1006	60	Verheiratet	Mann	2	mittel	3782
1007	67	Single	Frau	1	hoch	12765
1010	61	Verheiratet	Frau	3	sehr hoch	27332
1011	85	Verheiratet	Mann	2	sehr hoch	14731
1012	88	Verheiratet	Mann	3	hoch	13692
1013	60	Konkubinat	Mann	2	sehr hoch	20522
1015	61	Konkubinat	Mann	5	hoch	7180
1016	36	Konkubinat	Mann	4	hoch	12693
1017	64	Single	Mann	1	mittel	4229
1018	55	Verheiratet	Mann	3	sehr hoch	18213
1020	41	Konkubinat	Mann	3	hoch	14748
1021	56	Verheiratet	Mann	2	hoch	17890
1023	49	Single	Mann	1	hoch	8543
1024	55	Verheiratet	Mann	4	mittel	6496
1025	89	Konkubinat	Mann	2	sehr hoch	23837
1026	63	Verheiratet	Mann	1	hoch	9345
1027	39	Verheiratet	Frau	3	tief	4410
1031	60	Single	Frau	1	mittel	4463
1032	73	Verheiratet	Mann	3	hoch	12980
1034	82	Verheiratet	Mann	2	sehr hoch	21555
1035	74	Verheiratet	Mann	3	hoch	8660
1037	65	Verheiratet	Mann	2	sehr hoch	20346
1038	69	Single	Mann	1	mittel	5813
1039	63	Single	Mann	1	mittel	3819
1040	50	Konkubinat	Mann	3	sehr hoch	9634
1042	62	Verheiratet	Mann	2	mittel	5945
1043	83	Verheiratet	Mann	2	mittel	9160
1044	70	Konkubinat	Mann	5	hoch	14258
1047	88	Konkubinat	Mann	2	mittel	4088
1048	86	Single	Mann	1	sehr hoch	17757
1049	86	Konkubinat	Mann	2	sehr hoch	16550
1050	64	Konkubinat	Mann	2	mittel	3038
1051	82	Verheiratet	Mann	2	hoch	10663
1052	41	Verheiratet	Mann	2	mittel	4698
1053	73	Konkubinat	Mann	2	hoch	12700
1054	83	Verheiratet	Mann	2	sehr hoch	17797
1055	50	Konkubinat	Mann	4	mittel	5613
1056	50	Single	Frau	1	hoch	15594
1057	46	Verheiratet	Mann	3	tief	2490
1058	69	Single	Mann	1	mittel	4338
1059	67	Single	Frau	1	hoch	9362
1060	59	Verheiratet	Mann	3	hoch	14802
1061	46	Verheiratet	Frau	8	tief	3615
1062	68	Verheiratet	Mann	3	hoch	17889
1063	85	Verheiratet	Mann	3	hoch	12338
1065	85	Verheiratet	Mann	2	hoch	14170
1066	54	Konkubinat	Frau	2	hoch	15656
1067	75	Konkubinat	Mann	3	sehr hoch	16426
1068	49	Single	Frau	1	mittel	1912
1069	51	Single	Frau	1	hoch	12750
1072	61	Single	Frau	1	tief	2447
1073	88	Verheiratet	Mann	2	hoch	16987
1074	85	Verheiratet	Mann	2	sehr hoch	14991
1075	75	Verheiratet	Mann	2	hoch	8716
1076	68	Verheiratet	Frau	2	sehr hoch	18024
1077	44	Konkubinat	Mann	4	tief	1591
1078	49	Single	Mann	1	sehr hoch	14841
1079	46	Verheiratet	Mann	2	tief	3030
1080	50	Konkubinat	Frau	2	hoch	8066
1081	62	Single	Frau	1	hoch	13984
1082	71	Verheiratet	Mann	2	hoch	8074
1085	45	Konkubinat	Mann	2	hoch	15346
1086	41	Verheiratet	Mann	2	mittel	2131
1087	50	Single	Frau	1	mittel	4042
1088	64	Single	Mann	1	mittel	2100
1089	46	Verheiratet	Mann	8	hoch	15247
1090	69	Verheiratet	Mann	2	sehr hoch	32131
1091	46	Verheiratet	Mann	4	mittel	5217
1092	73	Single	Mann	1	sehr hoch	28764
1093	34	Konkubinat	Mann	2	mittel	3582
1094	61	Konkubinat	Mann	3	sehr hoch	12784
1095	54	Verheiratet	Mann	7	hoch	2102
1096	55	Verheiratet	Mann	4	mittel	6378
1097	60	Verheiratet	Mann	5	hoch	13042
1098	84	Konkubinat	Mann	2	hoch	10177
1099	68	Verheiratet	Mann	1	sehr hoch	21141
1101	62	Single	Frau	1	hoch	12457
1103	44	Verheiratet	Mann	5	mittel	5109
1104	37	Verheiratet	Frau	3	hoch	7889
1105	61	Konkubinat	Mann	4	sehr hoch	15491
1106	60	Konkubinat	Mann	2	mittel	4140
1107	50	Verheiratet	Mann	3	tief	1238
1109	56	Verheiratet	Mann	3	hoch	19695
1110	60	Verheiratet	Mann	4	hoch	10074
1111	58	Konkubinat	Mann	3	hoch	11048
1112	82	Single	Mann	1	hoch	19295
1113	69	Single	Mann	1	hoch	6270
1114	56	Verheiratet	Mann	8	hoch	10122
1115	81	Verheiratet	Mann	7	hoch	12138
1116	85	Verheiratet	Mann	3	hoch	17970
1118	44	Verheiratet	Frau	2	hoch	11133
1119	53	Verheiratet	Mann	4	sehr hoch	19342
1120	64	Single	Mann	1	hoch	6784
1123	40	Verheiratet	Mann	3	mittel	4689
1124	45	Single	Frau	1	hoch	16966
1125	76	Konkubinat	Mann	4	sehr hoch	25857
1127	67	Konkubinat	Mann	6	hoch	12990
1129	62	Konkubinat	Mann	2	mittel	4089
1130	30	Konkubinat	Mann	4	mittel	6571
1131	80	Verheiratet	Mann	2	hoch	15865
1133	68	Konkubinat	Mann	2	hoch	14442
1134	59	Single	Mann	1	sehr hoch	19777
1135	42	Single	Mann	1	hoch	12348
1136	41	Verheiratet	Mann	2	hoch	15386
1138	62	Verheiratet	Mann	2	hoch	11515
1139	86	Verheiratet	Mann	5	sehr hoch	38282
1140	69	Verheiratet	Mann	2	hoch	5355
1141	74	Verheiratet	Mann	2	sehr hoch	8619
1142	79	Verheiratet	Mann	2	hoch	11417
1143	66	Single	Mann	1	sehr hoch	24737
1144	63	Verheiratet	Mann	2	sehr hoch	14146
1146	36	Konkubinat	Mann	3	tief	928
1147	50	Konkubinat	Mann	3	sehr hoch	21329
1148	60	Verheiratet	Frau	2	sehr hoch	20531
1149	63	Single	Frau	1	hoch	14354
1150	84	Verheiratet	Mann	2	sehr hoch	14694
1152	64	Verheiratet	Mann	3	hoch	16869
1153	89	Single	Frau	1	mittel	4543
1154	35	Verheiratet	Mann	3	tief	2033
1155	43	Verheiratet	Mann	3	hoch	19600
1156	50	Verheiratet	Mann	3	mittel	4309
1157	47	Single	Mann	1	tief	1817
1158	86	Verheiratet	Mann	2	sehr hoch	17233
1159	82	Single	Mann	1	sehr hoch	25538
1160	72	Verheiratet	Mann	2	hoch	10850
1161	64	Konkubinat	Frau	2	tief	2935
1163	46	Single	Frau	1	mittel	4642
1164	82	Konkubinat	Mann	5	hoch	15608
1165	85	Verheiratet	Mann	2	sehr hoch	27413
1167	58	Verheiratet	Mann	6	mittel	2166
1169	64	Verheiratet	Mann	2	sehr hoch	27948
1170	56	Verheiratet	Frau	3	sehr hoch	14761
1171	52	Verheiratet	Mann	3	hoch	16283
1172	54	Konkubinat	Mann	6	hoch	8086
1175	78	Konkubinat	Mann	2	hoch	5269
1176	58	Verheiratet	Mann	2	sehr hoch	18923
1178	61	Verheiratet	Mann	2	hoch	18561
1179	85	Konkubinat	Mann	2	sehr hoch	32272
1180	66	Single	Frau	1	mittel	5213
1181	68	Verheiratet	Mann	2	hoch	8698
1182	47	Konkubinat	Mann	5	tief	2233
1183	61	Single	Frau	1	hoch	14999
1184	68	Konkubinat	Mann	2	hoch	10452
1186	65	Verheiratet	Mann	3	sehr hoch	26756
1187	66	Verheiratet	Mann	3	hoch	14938
1188	77	Verheiratet	Mann	2	sehr hoch	29083
1189	60	Verheiratet	Mann	2	hoch	12898
1190	78	Konkubinat	Mann	4	mittel	5008
1191	70	Verheiratet	Mann	2	sehr hoch	29229
1192	58	Verheiratet	Mann	3	sehr hoch	22057
1193	53	Konkubinat	Mann	2	mittel	6132
1195	37	Verheiratet	Mann	3	mittel	5495
1198	68	Verheiratet	Mann	2	hoch	13882
1199	66	Verheiratet	Mann	3	hoch	13643
1200	59	Verheiratet	Mann	2	sehr hoch	18754
1201	47	Konkubinat	Mann	2	hoch	8562
1202	65	Verheiratet	Mann	2	sehr hoch	24940
1205	45	Konkubinat	Mann	4	tief	2113
1206	48	Single	Frau	1	mittel	3434
1207	82	Verheiratet	Frau	3	sehr hoch	28071
1208	89	Verheiratet	Mann	5	sehr hoch	17786
1209	42	Verheiratet	Mann	6	mittel	6108
1210	36	Konkubinat	Mann	4	sehr hoch	27452
1211	47	Verheiratet	Mann	5	tief	1638
1213	60	Verheiratet	Mann	2	hoch	17205
1214	42	Single	Frau	1	mittel	2449
1215	66	Verheiratet	Mann	2	hoch	9986
1216	59	Konkubinat	Mann	2	sehr hoch	13915
1217	62	Verheiratet	Mann	5	sehr hoch	23046
1218	76	Verheiratet	Mann	2	sehr hoch	27526
1219	63	Verheiratet	Mann	2	hoch	13018
1221	41	Verheiratet	Mann	4	mittel	5786
1222	47	Konkubinat	Mann	4	mittel	4237
1223	56	Verheiratet	Mann	2	hoch	10512
1224	42	Single	Mann	1	hoch	11369
1225	47	Single	Mann	1	mittel	2190
1226	69	Single	Mann	1	hoch	13937
1227	47	Single	Mann	1	hoch	18631
1231	64	Konkubinat	Frau	2	sehr hoch	25380
1232	58	Verheiratet	Mann	2	hoch	17391
1233	64	Single	Frau	1	hoch	8915
1234	49	Verheiratet	Mann	2	mittel	7579
1236	73	Single	Frau	1	hoch	15912
1238	63	Verheiratet	Mann	2	sehr hoch	22700
1243	64	Konkubinat	Mann	2	hoch	7087
1244	62	Verheiratet	Mann	2	hoch	10694
1246	49	Verheiratet	Mann	4	mittel	3938
1247	65	Konkubinat	Mann	2	sehr hoch	33551
1249	68	Konkubinat	Mann	2	hoch	5292
1250	41	Konkubinat	Mann	2	hoch	11120
1251	65	Verheiratet	Mann	4	mittel	4780
1253	88	Single	Mann	1	sehr hoch	23443
1254	41	Verheiratet	Mann	2	tief	1518
1255	71	Single	Frau	1	hoch	13185
1256	82	Single	Mann	1	hoch	6178
1257	64	Verheiratet	Mann	2	mittel	6014
1259	46	Single	Frau	1	mittel	5945
1260	53	Konkubinat	Frau	2	mittel	4318
1261	64	Verheiratet	Mann	4	hoch	8243
1265	48	Konkubinat	Mann	1	mittel	5198
1267	54	Konkubinat	Mann	2	sehr hoch	7275
1271	57	Konkubinat	Mann	2	sehr hoch	36796
1272	83	Verheiratet	Mann	5	sehr hoch	8894
1273	62	Single	Frau	1	mittel	2990
1274	55	Verheiratet	Mann	2	sehr hoch	11974
1275	42	Single	Mann	1	hoch	9333
1276	42	Single	Mann	1	mittel	2549
1277	56	Konkubinat	Frau	2	hoch	17929
1279	67	Verheiratet	Mann	2	sehr hoch	11801
1280	62	Verheiratet	Mann	2	mittel	9057
1281	42	Konkubinat	Mann	5	mittel	5746
1282	72	Verheiratet	Mann	2	sehr hoch	29312
1283	55	Single	Frau	1	tief	2551
1286	40	Verheiratet	Mann	3	tief	1635
1287	47	Single	Frau	1	hoch	10672
1289	64	Konkubinat	Mann	3	sehr hoch	17297
1290	52	Verheiratet	Mann	4	hoch	19290
1291	68	Single	Mann	1	sehr hoch	22947
1292	68	Single	Frau	1	mittel	5243
1293	61	Single	Mann	1	sehr hoch	16336
1295	63	Verheiratet	Mann	4	hoch	11565
1296	56	Verheiratet	Mann	2	sehr hoch	17583
1297	43	Verheiratet	Mann	5	mittel	6946
1298	79	Verheiratet	Mann	3	sehr hoch	18084
1299	52	Verheiratet	Mann	3	sehr hoch	23951
1300	55	Verheiratet	Mann	2	sehr hoch	23970
1301	63	Verheiratet	Mann	2	hoch	14395
1302	60	Konkubinat	Frau	2	sehr hoch	22507
1303	41	Verheiratet	Mann	5	tief	3041
1305	75	Single	Mann	1	hoch	13654
1306	58	Konkubinat	Mann	2	tief	893
1307	77	Verheiratet	Mann	2	hoch	19402
1308	89	Verheiratet	Mann	2	sehr hoch	16016
1311	52	Verheiratet	Mann	4	hoch	13578
1312	83	Verheiratet	Mann	2	sehr hoch	17164
1313	45	Verheiratet	Mann	4	tief	837
1314	50	Verheiratet	Mann	2	hoch	9635
1315	62	Single	Frau	1	hoch	11846
1316	43	Konkubinat	Frau	2	mittel	7751
1318	67	Konkubinat	Mann	2	mittel	6679
1319	48	Konkubinat	Mann	2	hoch	14627
1321	45	Verheiratet	Mann	8	mittel	6109
1323	55	Single	Mann	1	hoch	14277
1324	55	Verheiratet	Mann	2	hoch	12844
1328	67	Konkubinat	Mann	2	sehr hoch	8933
1329	64	Konkubinat	Mann	7	sehr hoch	19942
1332	54	Single	Frau	1	hoch	4347
1333	62	Single	Frau	1	mittel	7409
1334	58	Verheiratet	Mann	2	sehr hoch	15488
1335	22	Single	Frau	1	tief	1014
1336	62	Verheiratet	Mann	5	sehr hoch	23205
1337	55	Konkubinat	Mann	3	mittel	7591
1338	66	Single	Frau	1	hoch	13156
1339	44	Single	Frau	1	mittel	4565
1340	57	Konkubinat	Frau	2	hoch	13383
1341	88	Single	Mann	1	sehr hoch	23244
1342	59	Konkubinat	Mann	5	hoch	12236
1343	86	Verheiratet	Mann	3	sehr hoch	28016
1344	87	Single	Mann	1	hoch	14797
1350	50	Verheiratet	Mann	6	sehr hoch	29949
1351	60	Verheiratet	Mann	2	hoch	14156
1352	61	Verheiratet	Mann	3	hoch	16383
1355	69	Verheiratet	Mann	2	hoch	9704
1356	58	Verheiratet	Mann	5	sehr hoch	29948
1357	64	Verheiratet	Mann	3	hoch	12042
1358	52	Konkubinat	Mann	3	sehr hoch	9874
1359	56	Verheiratet	Mann	2	sehr hoch	24726
1360	64	Verheiratet	Mann	2	mittel	3612
1361	47	Single	Mann	1	sehr hoch	31120
1362	66	Konkubinat	Mann	2	hoch	9757
1364	43	Verheiratet	Mann	6	tief	2830
1365	55	Konkubinat	Mann	4	tief	2694
1366	66	Verheiratet	Mann	5	sehr hoch	10819
1367	71	Verheiratet	Mann	1	sehr hoch	15373
1368	54	Verheiratet	Mann	5	hoch	1216
1369	69	Verheiratet	Mann	2	sehr hoch	31765
1371	63	Single	Frau	1	hoch	11441
1372	66	Verheiratet	Mann	3	sehr hoch	21278
1373	49	Konkubinat	Mann	2	tief	1617
1374	55	Verheiratet	Mann	4	sehr hoch	21305
1375	69	Verheiratet	Frau	3	hoch	16108
1376	55	Verheiratet	Mann	5	hoch	13601
1377	64	Verheiratet	Mann	4	sehr hoch	10176
1378	53	Verheiratet	Mann	4	mittel	5835
1379	84	Verheiratet	Mann	3	hoch	12635
1380	63	Verheiratet	Mann	2	sehr hoch	24899
1381	83	Konkubinat	Mann	2	sehr hoch	27015
1383	68	Konkubinat	Frau	3	sehr hoch	21879
1384	80	Verheiratet	Mann	4	sehr hoch	15876
1385	48	Konkubinat	Mann	8	mittel	3648
1386	74	Verheiratet	Mann	3	sehr hoch	13437
1387	65	Single	Frau	1	mittel	6692
1389	49	Verheiratet	Mann	5	mittel	4246
1390	49	Verheiratet	Mann	5	mittel	1787
1392	51	Single	Frau	1	hoch	10756
1394	73	Single	Mann	1	sehr hoch	23367
1397	51	Single	Mann	1	hoch	12390
1398	41	Single	Frau	1	tief	2674
1399	57	Konkubinat	Frau	2	sehr hoch	22061
1402	42	Verheiratet	Mann	2	sehr hoch	15514
1403	50	Verheiratet	Mann	2	mittel	5482
1404	68	Konkubinat	Frau	2	hoch	10451
1405	63	Verheiratet	Mann	2	sehr hoch	9289
1407	67	Single	Mann	1	mittel	3991
1408	59	Single	Frau	1	hoch	12207
1409	69	Single	Mann	1	hoch	11071
1410	75	Single	Frau	1	mittel	1978
1413	69	Verheiratet	Mann	3	sehr hoch	28498
1414	63	Verheiratet	Mann	3	hoch	13157
1416	50	Single	Mann	1	hoch	8935
1417	57	Konkubinat	Mann	3	sehr hoch	21642
1419	51	Verheiratet	Mann	2	sehr hoch	19884
1421	86	Konkubinat	Mann	2	hoch	11997
1422	61	Konkubinat	Mann	3	sehr hoch	24858
1424	52	Single	Frau	1	tief	2388
1425	31	Konkubinat	Mann	3	tief	1117
1427	62	Verheiratet	Mann	2	sehr hoch	28289
1428	62	Verheiratet	Mann	2	hoch	11976
1429	83	Verheiratet	Mann	3	hoch	15812
1430	62	Verheiratet	Mann	2	sehr hoch	26669
1432	69	Single	Mann	1	hoch	12412
1433	68	Konkubinat	Mann	2	sehr hoch	11006
1434	67	Verheiratet	Mann	3	hoch	13450
1435	43	Verheiratet	Mann	3	hoch	4542
1436	75	Single	Mann	1	hoch	16486
1437	60	Verheiratet	Mann	3	sehr hoch	11180
1438	71	Verheiratet	Mann	3	mittel	4071
1439	58	Konkubinat	Frau	2	hoch	9038
1440	33	Verheiratet	Mann	2	sehr hoch	22866
1441	44	Verheiratet	Mann	7	tief	3192
1442	57	Konkubinat	Mann	2	mittel	2152
1443	51	Verheiratet	Mann	2	mittel	6593
1444	61	Verheiratet	Mann	3	sehr hoch	19829
1445	68	Verheiratet	Mann	2	sehr hoch	16475
1448	54	Verheiratet	Mann	4	hoch	12665
1449	87	Single	Mann	1	hoch	13062
1450	55	Verheiratet	Mann	3	sehr hoch	22821
1451	33	Konkubinat	Mann	5	hoch	12801
1452	57	Single	Mann	1	mittel	6204
1453	55	Single	Frau	1	mittel	6194
1454	87	Single	Frau	1	mittel	6435
1455	42	Single	Mann	1	mittel	2240
1457	61	Single	Frau	1	hoch	11258
1458	30	Verheiratet	Frau	2	mittel	7151
1459	89	Konkubinat	Mann	3	tief	1834
1460	60	Konkubinat	Mann	2	hoch	9828
1461	42	Verheiratet	Mann	3	mittel	3052
1462	88	Verheiratet	Mann	2	sehr hoch	27908
1463	44	Verheiratet	Mann	3	mittel	4879
1464	42	Konkubinat	Mann	4	mittel	6246
1466	47	Verheiratet	Mann	3	sehr hoch	15629
1469	61	Verheiratet	Mann	4	hoch	11677
1470	68	Single	Mann	1	mittel	6255
1471	67	Verheiratet	Mann	2	sehr hoch	18437
1472	84	Verheiratet	Mann	3	hoch	18881
1473	48	Verheiratet	Mann	7	tief	1930
1474	55	Verheiratet	Mann	7	hoch	7448
1475	58	Konkubinat	Frau	2	mittel	6757
1476	65	Verheiratet	Mann	2	hoch	13301
1477	53	Verheiratet	Mann	2	hoch	4671
1479	82	Verheiratet	Mann	2	hoch	12045
1480	72	Verheiratet	Mann	5	hoch	12246
1481	37	Verheiratet	Frau	4	tief	2000
1482	49	Verheiratet	Mann	4	mittel	4906
1483	33	Verheiratet	Frau	5	tief	2601
1484	62	Verheiratet	Mann	5	hoch	8611
1485	48	Verheiratet	Mann	2	sehr hoch	14073
1486	49	Verheiratet	Mann	2	mittel	5602
1487	66	Verheiratet	Mann	3	hoch	10614
1488	32	Single	Mann	1	sehr hoch	14951
1489	65	Single	Frau	1	hoch	13525
1492	56	Verheiratet	Mann	2	hoch	8858
1493	85	Konkubinat	Mann	2	sehr hoch	21825
1494	53	Single	Frau	1	mittel	5858
1495	62	Verheiratet	Mann	2	hoch	8454
1496	43	Konkubinat	Mann	2	tief	2897
1497	53	Verheiratet	Mann	2	sehr hoch	23789
1498	40	Konkubinat	Mann	3	hoch	18708
1499	41	Verheiratet	Mann	4	tief	1694
1503	68	Single	Mann	1	hoch	14070
1505	40	Verheiratet	Mann	2	mittel	7279
1508	42	Verheiratet	Mann	5	mittel	4402
1509	83	Konkubinat	Frau	4	sehr hoch	20918
1510	49	Single	Frau	1	hoch	14139
1511	64	Verheiratet	Mann	2	sehr hoch	24650
1512	43	Konkubinat	Frau	2	sehr hoch	15262
1514	63	Single	Mann	1	sehr hoch	26972
1515	44	Verheiratet	Mann	3	mittel	7225
1516	50	Verheiratet	Mann	2	sehr hoch	18378
1517	53	Verheiratet	Mann	4	hoch	21420
1518	62	Verheiratet	Mann	2	sehr hoch	8397
1519	58	Verheiratet	Mann	2	sehr hoch	19207
1520	82	Verheiratet	Mann	2	hoch	5840
1521	77	Verheiratet	Mann	2	sehr hoch	30958
1522	67	Verheiratet	Mann	4	hoch	21881
1523	57	Verheiratet	Frau	4	sehr hoch	14970
1524	55	Verheiratet	Mann	6	mittel	1866
1525	57	Single	Frau	1	sehr hoch	10774
1526	68	Konkubinat	Mann	3	hoch	8845
1527	52	Single	Frau	1	hoch	7087
1528	47	Single	Mann	1	mittel	5197
1530	65	Single	Frau	1	hoch	9691
1531	75	Verheiratet	Mann	2	sehr hoch	13552
1532	60	Konkubinat	Mann	5	mittel	3974
1533	54	Konkubinat	Mann	2	hoch	13139
1535	40	Konkubinat	Mann	6	mittel	6879
1536	89	Verheiratet	Mann	2	sehr hoch	29878
1537	76	Verheiratet	Mann	2	sehr hoch	33139
1538	55	Verheiratet	Mann	2	sehr hoch	20014
1539	75	Verheiratet	Mann	3	sehr hoch	20573
1540	53	Verheiratet	Mann	5	sehr hoch	10153
1541	64	Konkubinat	Mann	2	sehr hoch	18177
1542	41	Single	Frau	1	mittel	7622
1543	71	Verheiratet	Mann	4	hoch	15676
1544	46	Single	Frau	1	mittel	3187
1545	82	Verheiratet	Mann	2	sehr hoch	11224
1547	49	Verheiratet	Mann	2	hoch	14877
1551	88	Verheiratet	Mann	2	sehr hoch	19793
